0,1,2,3,4
"{'student_id': 381, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.1426234308837583, 'quiz_score': 0.555905638049418, 'interactive_engagement': 0.7631431563896393, 'time_spent': 48.90246656973679}","{'student_id': 381, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.2062748816566761, 'quiz_score': 0.7137501584090805, 'interactive_engagement': 0.8663281248590178, 'time_spent': 54.752114565724376}","{'student_id': 381, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.3711921786559797, 'quiz_score': 0.6792426506967641, 'interactive_engagement': 0.6638600823667772, 'time_spent': 54.21048578937182}","{'student_id': 381, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.2562624782651177, 'quiz_score': 0.6678446291258491, 'interactive_engagement': 0.6216604206451145, 'time_spent': 71.22759039372792}","{'student_id': 381, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.08193001961803237, 'quiz_score': 0.5540135275581836, 'interactive_engagement': 0.6531110779244735, 'time_spent': 77.32425819222496}"
"{'student_id': 382, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.23292745741932017, 'quiz_score': 0.6366992215809175, 'interactive_engagement': 0.4414891408111641, 'time_spent': 52.860424348859866}","{'student_id': 382, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.39718197223070656, 'quiz_score': 0.7079283356488955, 'interactive_engagement': 0.4895704199457253, 'time_spent': 50.62000430317217}","{'student_id': 382, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.47111521142420465, 'quiz_score': 0.8030755543767342, 'interactive_engagement': 0.562755006882922, 'time_spent': 60.0595549543017}","{'student_id': 382, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.38304317381116815, 'quiz_score': 0.6175305564354958, 'interactive_engagement': 0.45435155309905817, 'time_spent': 59.34453871331515}","{'student_id': 382, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.22888535188007542, 'quiz_score': 0.8226241109625066, 'interactive_engagement': 0.554674236104298, 'time_spent': 68.09467536803292}"
"{'student_id': 383, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.795861929924199, 'quiz_score': 0.8181129163448027, 'interactive_engagement': 0.36591494416378806, 'time_spent': 44.89237055259013}","{'student_id': 383, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.981548877632321, 'quiz_score': 0.5577580287753364, 'interactive_engagement': 0.4805676254118469, 'time_spent': 30.488465142812533}","{'student_id': 383, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7331872284020785, 'quiz_score': 0.6524808596168039, 'interactive_engagement': 0.35833660166205183, 'time_spent': 34.025645082681244}","{'student_id': 383, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.9564899623274115, 'quiz_score': 0.785279094406012, 'interactive_engagement': 0.25081401220389465, 'time_spent': 36.254512100003716}","{'student_id': 383, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7961448478521618, 'quiz_score': 0.7686222645173956, 'interactive_engagement': 0.2190834106132109, 'time_spent': 40.623689322114636}"
"{'student_id': 384, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.9516536553105707, 'quiz_score': 0.60296176426297, 'interactive_engagement': 0.2636144871306421, 'time_spent': 41.735493679323085}","{'student_id': 384, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.6999854345299286, 'quiz_score': 0.7672256629694092, 'interactive_engagement': 0.33806509972840193, 'time_spent': 51.0946328893503}","{'student_id': 384, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.7578956284922922, 'quiz_score': 0.5749375042319352, 'interactive_engagement': 0.4838376569492009, 'time_spent': 47.649428597362245}","{'student_id': 384, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.6837009680916951, 'quiz_score': 0.7308658462588067, 'interactive_engagement': 0.33951647280118, 'time_spent': 54.05600244038529}","{'student_id': 384, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7919851667699547, 'quiz_score': 0.757041014850344, 'interactive_engagement': 0.2375219210049797, 'time_spent': 59.02500848980608}"
"{'student_id': 385, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.3031141609949822, 'quiz_score': 0.38268749899349475, 'interactive_engagement': 0.895329556490026, 'time_spent': 69.17339428207387}","{'student_id': 385, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.3313966206589336, 'quiz_score': 0.4896327647294283, 'interactive_engagement': 0.7129246461039163, 'time_spent': 68.18355356649128}","{'student_id': 385, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.30209839162647334, 'quiz_score': 0.6429977397341508, 'interactive_engagement': 0.9224288085703926, 'time_spent': 48.8507020011849}","{'student_id': 385, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.11118051538875874, 'quiz_score': 0.687295331000685, 'interactive_engagement': 0.7933150759827754, 'time_spent': 65.61913079938081}","{'student_id': 385, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.18521707797461742, 'quiz_score': 0.6603150546887787, 'interactive_engagement': 0.8507767480921602, 'time_spent': 59.453366228515534}"
"{'student_id': 386, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.44539533971866613, 'quiz_score': 0.861781987830483, 'interactive_engagement': 0.41787384822192897, 'time_spent': 68.89911345408058}","{'student_id': 386, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.33073827893933677, 'quiz_score': 0.6830029088313541, 'interactive_engagement': 0.5110022684087177, 'time_spent': 55.82872460995185}","{'student_id': 386, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.4216739954582773, 'quiz_score': 0.8137233195167107, 'interactive_engagement': 0.42786100116657616, 'time_spent': 58.98098880639083}","{'student_id': 386, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.42138825136453156, 'quiz_score': 0.7899968844203148, 'interactive_engagement': 0.5697535820647743, 'time_spent': 57.233350348275515}","{'student_id': 386, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.3675341824907238, 'quiz_score': 0.8561443203190333, 'interactive_engagement': 0.416159545082886, 'time_spent': 55.09641563739793}"
"{'student_id': 387, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.5416353025412917, 'quiz_score': 0.9219941743111116, 'interactive_engagement': 0.696253569302713, 'time_spent': 35.7225058914289}","{'student_id': 387, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.28581944658331404, 'quiz_score': 0.8770576411640728, 'interactive_engagement': 0.5768186067503703, 'time_spent': 29.028973983842544}","{'student_id': 387, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.3927927058412819, 'quiz_score': 0.7456381049014575, 'interactive_engagement': 0.5560680291770124, 'time_spent': 38.514788863955644}","{'student_id': 387, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.29157739929946136, 'quiz_score': 0.7784836341334985, 'interactive_engagement': 0.39689833905921007, 'time_spent': 32.22242728956323}","{'student_id': 387, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.46552189660072607, 'quiz_score': 0.7756035165645576, 'interactive_engagement': 0.7017948531342673, 'time_spent': 33.44937530722473}"
"{'student_id': 388, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.7168602879610906, 'quiz_score': 0.7374881384265257, 'interactive_engagement': 0.3104650879393434, 'time_spent': 40.19945834199281}","{'student_id': 388, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7068462589723702, 'quiz_score': 0.6233755000299026, 'interactive_engagement': 0.42327528425619104, 'time_spent': 54.60068346723043}","{'student_id': 388, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.9886658545825306, 'quiz_score': 0.6932986794969568, 'interactive_engagement': 0.4630157380782846, 'time_spent': 48.55194241539075}","{'student_id': 388, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.7905484610069649, 'quiz_score': 0.5487489425549648, 'interactive_engagement': 0.5142984804497248, 'time_spent': 47.870945730450195}","{'student_id': 388, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7304834475849918, 'quiz_score': 0.7707537042623853, 'interactive_engagement': 0.45599515381313094, 'time_spent': 50.907186779804164}"
"{'student_id': 389, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.2678125688888687, 'quiz_score': 0.5624254734413446, 'interactive_engagement': 0.9647109474027531, 'time_spent': 56.87091211984857}","{'student_id': 389, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.2569345825901517, 'quiz_score': 0.6671090265638254, 'interactive_engagement': 0.6370554390544427, 'time_spent': 56.17340005482092}","{'student_id': 389, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.3492803337708144, 'quiz_score': 0.6521211284624353, 'interactive_engagement': 0.8103668619323134, 'time_spent': 56.233215789683214}","{'student_id': 389, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.42502318305106723, 'quiz_score': 0.6848572887649923, 'interactive_engagement': 0.7707937014027822, 'time_spent': 59.941328609210935}","{'student_id': 389, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.2655820233448318, 'quiz_score': 0.6275021595792646, 'interactive_engagement': 0.9617062385077725, 'time_spent': 65.21578355809304}"
"{'student_id': 390, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.31959919553311755, 'quiz_score': 0.45281584344714565, 'interactive_engagement': 0.8607759719640744, 'time_spent': 70.09418327376528}","{'student_id': 390, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.3740306145705845, 'quiz_score': 0.6287011392638122, 'interactive_engagement': 0.7895860882849212, 'time_spent': 57.37709604960414}","{'student_id': 390, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.16584639931407105, 'quiz_score': 0.5611598334986931, 'interactive_engagement': 0.998551064478721, 'time_spent': 49.65195030829193}","{'student_id': 390, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.25541688759742714, 'quiz_score': 0.43919922400713196, 'interactive_engagement': 0.8581488091170806, 'time_spent': 69.54263627845157}","{'student_id': 390, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.17527170649188606, 'quiz_score': 0.4931118908535937, 'interactive_engagement': 0.955336102994956, 'time_spent': 62.057961513063226}"
"{'student_id': 391, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.8637864770604712, 'quiz_score': 0.6241806855466058, 'interactive_engagement': 0.2569665994659434, 'time_spent': 31.241822238477052}","{'student_id': 391, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.7736992691795059, 'quiz_score': 0.7422313571703593, 'interactive_engagement': 0.26729125294708017, 'time_spent': 56.0478499996132}","{'student_id': 391, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.6671902466011354, 'quiz_score': 0.6963931412605979, 'interactive_engagement': 0.28249715962504646, 'time_spent': 52.65808902966729}","{'student_id': 391, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8591672277897511, 'quiz_score': 0.6521326010239049, 'interactive_engagement': 0.35205899829100606, 'time_spent': 35.285859193892755}","{'student_id': 391, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.8969168899074208, 'quiz_score': 0.5134737671465467, 'interactive_engagement': 0.35328509816318115, 'time_spent': 57.240527382673136}"
"{'student_id': 392, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.2743315520619296, 'quiz_score': 0.6388142304867757, 'interactive_engagement': 0.4593574234201829, 'time_spent': 56.74011195670154}","{'student_id': 392, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.23283432409734772, 'quiz_score': 0.7962837257635911, 'interactive_engagement': 0.3313508959063466, 'time_spent': 51.44360044470969}","{'student_id': 392, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.4037254574576928, 'quiz_score': 0.6734195063920053, 'interactive_engagement': 0.574863047967655, 'time_spent': 69.92160658731324}","{'student_id': 392, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.24375521262265532, 'quiz_score': 0.7022357732745698, 'interactive_engagement': 0.5923615424646712, 'time_spent': 62.00449822219252}","{'student_id': 392, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.354651845483699, 'quiz_score': 0.8336045214586029, 'interactive_engagement': 0.5773888329249984, 'time_spent': 66.31794534058052}"
"{'student_id': 393, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.2025768993956848, 'quiz_score': 0.8939784653179934, 'interactive_engagement': 0.5135574945108435, 'time_spent': 63.67108065596862}","{'student_id': 393, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.30842973518450967, 'quiz_score': 0.8769285269014335, 'interactive_engagement': 0.38132608885719266, 'time_spent': 68.80954428129125}","{'student_id': 393, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.24235998383919677, 'quiz_score': 0.7926965878466364, 'interactive_engagement': 0.45560643823066094, 'time_spent': 66.7035580740126}","{'student_id': 393, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.4426344767660687, 'quiz_score': 0.6035179786893456, 'interactive_engagement': 0.5235992119314138, 'time_spent': 56.43867120564191}","{'student_id': 393, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.36743095256086106, 'quiz_score': 0.8627724673463454, 'interactive_engagement': 0.5898092358534621, 'time_spent': 63.2279470430766}"
"{'student_id': 394, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7258765279147348, 'quiz_score': 0.6651997539196992, 'interactive_engagement': 0.1823674928413234, 'time_spent': 58.043251676823076}","{'student_id': 394, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.8107142881646106, 'quiz_score': 0.6177483710113504, 'interactive_engagement': 0.3685911193304452, 'time_spent': 33.91611269847646}","{'student_id': 394, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8630346274358336, 'quiz_score': 0.6857264453749523, 'interactive_engagement': 0.40480349746421895, 'time_spent': 38.05971202468903}","{'student_id': 394, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8973479242406192, 'quiz_score': 0.5717161443472507, 'interactive_engagement': 0.4973773541137294, 'time_spent': 43.488708315230305}","{'student_id': 394, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7820947818500148, 'quiz_score': 0.6106222479291784, 'interactive_engagement': 0.2781269591855301, 'time_spent': 52.76164697274499}"
"{'student_id': 395, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.5005609955657003, 'quiz_score': 0.7522193752287524, 'interactive_engagement': 0.47835894014364644, 'time_spent': 32.312349422751076}","{'student_id': 395, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.3573875550579762, 'quiz_score': 0.7239786617254794, 'interactive_engagement': 0.5384031647698398, 'time_spent': 24.980078465695183}","{'student_id': 395, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.30337644996962293, 'quiz_score': 1.0319617695801115, 'interactive_engagement': 0.5723441271363892, 'time_spent': 28.092298794728062}","{'student_id': 395, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.49186464279230613, 'quiz_score': 0.8364028809172588, 'interactive_engagement': 0.6525823027439966, 'time_spent': 37.476917036791264}","{'student_id': 395, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.3782278010803172, 'quiz_score': 0.801329557097733, 'interactive_engagement': 0.45854329845961955, 'time_spent': 31.302248704246693}"
"{'student_id': 396, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.34512692608660883, 'quiz_score': 0.9366136776557041, 'interactive_engagement': 0.5548083235251354, 'time_spent': 24.51557843249569}","{'student_id': 396, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.5000023997770757, 'quiz_score': 0.9317653492142431, 'interactive_engagement': 0.5971570331287195, 'time_spent': 30.899341385131788}","{'student_id': 396, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.3557998583868797, 'quiz_score': 0.6958736444126349, 'interactive_engagement': 0.5354371217822169, 'time_spent': 31.50720492804899}","{'student_id': 396, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.5114357930004482, 'quiz_score': 0.7774405329697136, 'interactive_engagement': 0.6430746589620924, 'time_spent': 24.51553391240969}","{'student_id': 396, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.4652656460636591, 'quiz_score': 0.8994059402660255, 'interactive_engagement': 0.6076771640615082, 'time_spent': 32.809316642280734}"
"{'student_id': 397, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.6876026941512824, 'quiz_score': 0.7915225659512278, 'interactive_engagement': 0.2836445011021295, 'time_spent': 34.56639851170197}","{'student_id': 397, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7977156776486286, 'quiz_score': 0.5575694361253662, 'interactive_engagement': 0.4239125081236855, 'time_spent': 51.162220518206894}","{'student_id': 397, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8539717470734416, 'quiz_score': 0.5577233217976114, 'interactive_engagement': 0.4115777730108374, 'time_spent': 44.00669866369558}","{'student_id': 397, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.6973502311263904, 'quiz_score': 0.7470960067070381, 'interactive_engagement': 0.24646600083403555, 'time_spent': 46.468310108682765}","{'student_id': 397, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.8991099578803041, 'quiz_score': 0.5826902102395715, 'interactive_engagement': 0.3357728176373961, 'time_spent': 35.76650029038234}"
"{'student_id': 398, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.9870358760653294, 'quiz_score': 0.49261780804643585, 'interactive_engagement': 0.4512514132155591, 'time_spent': 46.48271770988446}","{'student_id': 398, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.9313615373644365, 'quiz_score': 0.6442621393558515, 'interactive_engagement': 0.46623657476053293, 'time_spent': 54.13364949384219}","{'student_id': 398, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.6673651022740357, 'quiz_score': 0.5165038154820248, 'interactive_engagement': 0.45200978661286206, 'time_spent': 51.69241518794204}","{'student_id': 398, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.7523473295757493, 'quiz_score': 0.7789355136223917, 'interactive_engagement': 0.2520966608481429, 'time_spent': 44.410786204583054}","{'student_id': 398, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.921269260845782, 'quiz_score': 0.5986151303046673, 'interactive_engagement': 0.4773775818054192, 'time_spent': 33.942588779361586}"
"{'student_id': 399, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.281021308969304, 'quiz_score': 0.8910933351943567, 'interactive_engagement': 0.5415191923241626, 'time_spent': 32.036558864130235}","{'student_id': 399, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.38782176121871775, 'quiz_score': 0.7072664882662293, 'interactive_engagement': 0.6273504662005057, 'time_spent': 27.037686444390157}","{'student_id': 399, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.5622306436609122, 'quiz_score': 0.7868561707681173, 'interactive_engagement': 0.6812967272651481, 'time_spent': 21.97986500436731}","{'student_id': 399, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.45355454292194086, 'quiz_score': 0.8844346256118372, 'interactive_engagement': 0.45352615603970425, 'time_spent': 27.23301440425929}","{'student_id': 399, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.44413780786731266, 'quiz_score': 0.8411818428240636, 'interactive_engagement': 0.46248526095391534, 'time_spent': 32.995369393578656}"
"{'student_id': 400, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.2121952108795093, 'quiz_score': 0.48535045573240554, 'interactive_engagement': 0.8209874231400798, 'time_spent': 58.746065955324035}","{'student_id': 400, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.25145394023796336, 'quiz_score': 0.4649702561725205, 'interactive_engagement': 0.8759086022465555, 'time_spent': 60.74164020279326}","{'student_id': 400, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.08851178658739944, 'quiz_score': 0.6871349716753375, 'interactive_engagement': 0.9398559880200932, 'time_spent': 45.09628297916272}","{'student_id': 400, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.33702151041569617, 'quiz_score': 0.6327119087217118, 'interactive_engagement': 0.7950195257433628, 'time_spent': 45.49234000976082}","{'student_id': 400, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.28945759489918693, 'quiz_score': 0.7466816777852774, 'interactive_engagement': 0.8401579306901434, 'time_spent': 69.49800532544495}"
"{'student_id': 401, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.9396393079157801, 'quiz_score': 0.6765467774863705, 'interactive_engagement': 0.24678353357504135, 'time_spent': 58.78837025161818}","{'student_id': 401, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.9148483589420928, 'quiz_score': 0.6726427361503536, 'interactive_engagement': 0.20428296309237887, 'time_spent': 50.18456159473953}","{'student_id': 401, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.862495337424702, 'quiz_score': 0.586284297277065, 'interactive_engagement': 0.32099427335769976, 'time_spent': 51.41003522042166}","{'student_id': 401, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.7989013819300471, 'quiz_score': 0.6380704317778138, 'interactive_engagement': 0.3797367783418587, 'time_spent': 56.86180774028545}","{'student_id': 401, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.9781201074258754, 'quiz_score': 0.8056846649285287, 'interactive_engagement': 0.37493352825775317, 'time_spent': 37.77721133187103}"
"{'student_id': 402, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.3925110645500358, 'quiz_score': 0.5473417077604446, 'interactive_engagement': 0.27871589393778173, 'time_spent': 59.62498156110191}","{'student_id': 402, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.1666607975415685, 'quiz_score': 0.5717249160873499, 'interactive_engagement': 0.5820330198675006, 'time_spent': 65.34748199197023}","{'student_id': 402, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.4111829790080087, 'quiz_score': 0.6780790398227007, 'interactive_engagement': 0.6090613481119806, 'time_spent': 50.68138294491484}","{'student_id': 402, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.44784000185173395, 'quiz_score': 0.8609234998828338, 'interactive_engagement': 0.5378166715403964, 'time_spent': 50.985804846804356}","{'student_id': 402, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.5020515288696877, 'quiz_score': 0.6499493044214095, 'interactive_engagement': 0.34525613564750557, 'time_spent': 60.09235893549464}"
"{'student_id': 403, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.23843665904781508, 'quiz_score': 0.6162772424671842, 'interactive_engagement': 0.6705545933473174, 'time_spent': 67.1780978287536}","{'student_id': 403, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.19515998528284675, 'quiz_score': 0.42981353988016535, 'interactive_engagement': 0.8175882692911235, 'time_spent': 70.90552041901725}","{'student_id': 403, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.09371641986854631, 'quiz_score': 0.562528441311882, 'interactive_engagement': 0.9147635800166641, 'time_spent': 65.30266012604011}","{'student_id': 403, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.08026411518699095, 'quiz_score': 0.6198282673982216, 'interactive_engagement': 0.5735978205660437, 'time_spent': 49.77636534680769}","{'student_id': 403, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.39855708414771235, 'quiz_score': 0.46201161816637576, 'interactive_engagement': 0.8890600461687161, 'time_spent': 56.55191629075459}"
"{'student_id': 404, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.37575562889924624, 'quiz_score': 0.7268715182377907, 'interactive_engagement': 0.3708930301030046, 'time_spent': 52.95731835379002}","{'student_id': 404, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.25837311766955756, 'quiz_score': 0.7799919177530044, 'interactive_engagement': 0.42641708368876774, 'time_spent': 52.01478747642699}","{'student_id': 404, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.378696590905157, 'quiz_score': 0.7726660294696174, 'interactive_engagement': 0.3085904064762888, 'time_spent': 51.21499025776827}","{'student_id': 404, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.25645628297779727, 'quiz_score': 0.7491013332109567, 'interactive_engagement': 0.39031371205770754, 'time_spent': 67.08139759087553}","{'student_id': 404, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.43615979040865693, 'quiz_score': 0.8919279615317821, 'interactive_engagement': 0.38596568937283354, 'time_spent': 66.77213120722769}"
"{'student_id': 405, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.26824702660364885, 'quiz_score': 0.6692856662929079, 'interactive_engagement': 0.768505155905961, 'time_spent': 62.2833341225759}","{'student_id': 405, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.14272921530775154, 'quiz_score': 0.3766369042645007, 'interactive_engagement': 0.8470670663635526, 'time_spent': 74.11187372791585}","{'student_id': 405, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.07725693475257212, 'quiz_score': 0.5703118616744123, 'interactive_engagement': 0.6245933681472866, 'time_spent': 55.161952851979855}","{'student_id': 405, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.20530507450913685, 'quiz_score': 0.6601575120463211, 'interactive_engagement': 0.6449530433397428, 'time_spent': 68.91469165889679}","{'student_id': 405, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.22824347061907482, 'quiz_score': 0.6537511673139278, 'interactive_engagement': 0.7826982874781997, 'time_spent': 55.95229104955266}"
